id,attachment_id,attachable_type,attachable_uuid,attachable_id,order
ec108eb6-a9fa-4db5-9207-e76eea84fbdc,bb0046af-8054-40f4-8f62-a167f2dfb2da,App\Entities\CBT\Participant\Section\Item,820b8a93-3c2b-463c-9b4d-f3596a0f8728,,0
2ca1222b-7476-488b-bc4f-b6dfc10efb22,a881450a-5d3b-4b3c-aee3-4d0ec6eb7d71,App\Entities\CBT\Participant\Section\Item,37d07af9-d955-4fb1-a246-f3e2e276065d,,1
ad2de4b5-0910-427b-b7b7-d746149d7df5,388ba54d-34f2-41d4-8c7e-f53e3623efaa,App\Entities\CBT\Participant\Section\Item,37d07af9-d955-4fb1-a246-f3e2e276065d,,0
aaf83d2e-01b5-4f2d-ace1-8785df127f15,ed633347-96fe-422e-b525-071deb953a02,App\Entities\CBT\Participant\Section\Item,13e05e79-d4d8-4190-951c-35abe08357b1,,1
02a0d00b-b929-489e-b14a-14a4fb7b5e5b,94324145-063a-45c0-b249-97e4ca3b40db,App\Entities\CBT\Participant\Section\Item,13e05e79-d4d8-4190-951c-35abe08357b1,,0
a159d86b-ae57-4b8c-8aae-2bcf3bb495f6,5e589f85-cf74-425d-83b5-c9380e729465,App\Entities\CBT\Participant\Section\Item,bbea9665-dabc-41d6-9b92-1b3f9d364639,,1
b7b30bc2-3b34-4c36-a350-984f8058f630,549eb07b-8f4a-46bc-a1a1-226c70af5005,App\Entities\CBT\Participant\Section\Item,bbea9665-dabc-41d6-9b92-1b3f9d364639,,0
03f6ca2d-d1e7-439c-b0a9-66d985d2b2ef,fabab14f-e06a-459c-ada9-18b2b81367b3,App\Entities\CBT\Participant\Section\Item,fbd5e535-2e95-4812-beb4-9299823c6afc,,1
c008fc3b-aec6-4ee9-9c61-1f86ad645b19,9fbaa5c7-4ac7-4e14-a02e-b8a224800594,App\Entities\CBT\Participant\Section\Item,fbd5e535-2e95-4812-beb4-9299823c6afc,,0
78eff244-34a3-4f72-b563-054a45991015,ee264e64-c017-47f1-9fda-78af0c1dc2ea,App\Entities\CBT\Participant\Section\Item,0d8bd1de-06e5-4218-9b62-2825a8a85776,,1
ccc2bab9-defe-4b19-8e4a-b5b0e2413e55,35056edf-f1e2-4b6a-82a4-ce6cdca6cca8,App\Entities\CBT\Participant\Section\Item,e880fbcb-88f7-45a3-b3a7-f088cc479a99,,1
0bfc5ec8-36ce-4948-84e4-dd1687770ddc,fce0d080-a5a2-479e-9c3b-9aa0b9e25a6d,App\Entities\CBT\Participant\Section\Item,e880fbcb-88f7-45a3-b3a7-f088cc479a99,,0
99bbee97-c374-4a6a-8e88-ca87c46322cc,95cef6d0-3fab-4ec6-b155-c949d4c4e91a,App\Entities\CBT\Participant\Section\Item,4c5ccf8b-bb4e-4dac-9b0e-3ed0a07ec07c,,1
b7913673-b50d-4adf-889e-db329d3a4df1,5ace6021-6cc5-4a90-801f-91e8c8048923,App\Entities\CBT\Participant\Section\Item,1aca5920-4fb5-4dea-bb82-3cdd4cd2daf2,,1
63f6bd14-1007-4f18-a76e-d3cae3384549,ee86a2cd-253e-4bcb-83e8-b570cabfefcb,App\Entities\CBT\Participant\Section\Item,514687e8-c553-4b4b-82c4-3e4d7606a312,,1
79822eef-1121-44aa-b481-8d30bb2cecaa,135e0150-bb67-48a4-a6f6-6a194ef1d714,App\Entities\CBT\Participant\Section\Item,514687e8-c553-4b4b-82c4-3e4d7606a312,,0
076b5381-c234-4a7d-ad61-fec51849a56f,09144091-1d7b-442e-b731-6e4dc2f24627,App\Entities\CBT\Participant\Section\Item,6fd73800-17d1-4a6a-93d8-3d40367f182e,,1
0a7a8666-fea1-41d6-a6f5-3d59df2a0ad2,a187ecb4-c213-4de9-a995-1b31de915d81,App\Entities\CBT\Participant\Section\Item,6fd73800-17d1-4a6a-93d8-3d40367f182e,,0
4fb39512-1600-48cf-bba1-737e076b18a7,dccb6462-05ce-4fab-bea6-257757110be2,App\Entities\CBT\Participant\Section\Item,d8020d51-9f6b-4eb8-b76c-0447361e7f16,,1
370c8b0e-20eb-42b0-87fa-cd9d50919563,b6a1bb13-3253-4510-ac63-cc5959daf626,App\Entities\CBT\Participant\Section\Item,d8020d51-9f6b-4eb8-b76c-0447361e7f16,,0
84824a55-1670-4ed2-8190-c0d44b83ff6e,345a9e2b-ce26-403b-89fb-285a1f4e9428,App\Entities\CBT\Participant\Section\Item,2deb2ad3-f8d1-46c4-b24b-a177aa52523e,,1
8dd780c9-e29a-4b07-a211-839e9b56d38d,ac888188-fd80-4729-9e2c-2a377eedfa0f,App\Entities\CBT\Participant\Section\Item,2deb2ad3-f8d1-46c4-b24b-a177aa52523e,,0
6d02a85d-06d3-4892-bc9f-822b9849ad32,3cac83ea-c28f-41b3-8873-54c2835e8234,App\Entities\CBT\Participant\Section\Item,1aec2706-ef99-42c4-bba9-3087aab24923,,1
5e5c3d82-cf10-4769-a1a5-ed0193df5515,3cf5e1a9-825a-452d-adb4-87542232b5a0,App\Entities\CBT\Participant\Section\Item,1aec2706-ef99-42c4-bba9-3087aab24923,,0
4048c7ee-dc99-4757-9ec5-2a11c684c2ac,b0b46be3-4b6a-4160-8db0-802915caa3c4,App\Entities\CBT\Participant\Section\Item,bc5ed030-928d-47ee-b36b-28075276d51b,,1
0e47e170-3b4c-417b-a25a-763948ce6baa,d3346395-0be0-4656-8c0b-c2ce8104a209,App\Entities\CBT\Participant\Section\Item,bc5ed030-928d-47ee-b36b-28075276d51b,,0
54b239c0-b4c6-4b2c-9adb-3ede49f90dd4,555c8195-afac-44d8-819d-a020559c5c11,App\Entities\CBT\Participant\Section\Item,65e2d506-de8e-47e2-9e5e-b8ce93fff991,,1
2bb5a957-d5e3-48a1-9efb-b97cf78584bd,19e6c6eb-f1a0-405d-9a35-2c4b60684618,App\Entities\CBT\Participant\Section\Item,65e2d506-de8e-47e2-9e5e-b8ce93fff991,,0
a6f14fbc-64b6-41c4-9bef-d6c753c56e88,8844dc36-cf86-49bf-88dd-955c815ba904,App\Entities\CBT\Participant\Section\Item,b6c3cade-4c17-47ce-a9e8-f69ffc3d3893,,1
37917f72-6534-49d0-a7df-a19c295d47cf,c0a79caf-9613-477b-82c9-d89bd8cc7238,App\Entities\CBT\Participant\Section\Item,b6c3cade-4c17-47ce-a9e8-f69ffc3d3893,,0
6d1a37af-aefd-4cb4-b57f-2dc692434f2e,18917bdd-4bc0-472f-b08e-bbb0265cbfdd,App\Entities\CBT\Participant\Section\Item,384dfe08-bd9b-4a19-96a9-d49868be4ab2,,1
3e173773-8b6e-445c-9557-d1bfd0477031,0282c392-f8e7-4d41-97a4-7d393c56de44,App\Entities\CBT\Participant\Section\Item,384dfe08-bd9b-4a19-96a9-d49868be4ab2,,0
329ed67a-4b11-49a6-b512-98c99885bfb4,e00cd7b8-4438-4624-a4f8-1c862cfa019a,App\Entities\CBT\Participant\Section\Item,15d644bc-6af1-4253-898e-ec0b45590142,,1
04e849f4-7d7a-4ccf-ad29-2cee1e9c2ef3,521347b6-aee5-430c-80dd-4ded881dae3b,App\Entities\CBT\Participant\Section\Item,15d644bc-6af1-4253-898e-ec0b45590142,,0
980c5704-aadd-4ec0-b4ea-44febb162696,fabab14f-e06a-459c-ada9-18b2b81367b3,App\Entities\CBT\Participant\Section\Item,a81a0c63-e61b-4ddc-8395-22f900dcaaaf,,1
01ef3a70-5154-47e5-9554-30723b9ee746,ac162ec8-0e04-417d-9231-e8787fb939f8,App\Entities\CBT\Participant\Section\Item,a81a0c63-e61b-4ddc-8395-22f900dcaaaf,,0
0ac0028f-bfb1-4152-942f-ace00d05ab21,6a6fffb4-96fb-4d26-955c-603453b994e9,App\Entities\CBT\Participant\Section\Item,bbc5c9c5-60a7-4eb7-8810-42fa95fed235,,1
4de2b87f-db52-4e5d-819a-1a45745af83e,035c3029-c0ec-4798-a480-2ba6236797ae,App\Entities\CBT\Participant\Section\Item,bbc5c9c5-60a7-4eb7-8810-42fa95fed235,,0
792b3032-b38e-4289-9011-a5adad58dc17,e956561a-e253-4c8a-bf2b-674b3eaabb00,App\Entities\CBT\Participant\Section\Item,eacd4b63-256c-4282-906a-c2549bf3d8bd,,1
fefd1992-b35c-4c2e-9d45-2f7800fedecb,e0e49ab7-76d6-432a-862b-042afaee3afa,App\Entities\CBT\Participant\Section\Item,eacd4b63-256c-4282-906a-c2549bf3d8bd,,0
6c08e7c4-8d85-4869-a596-f3a5f1adc680,827822ff-44d3-430b-a4ad-79bb283d1df7,App\Entities\CBT\Participant\Section\Item,58ce0c0f-fe76-4750-81fb-d9991aa9a331,,1
cdbf1e4d-f251-43f5-832e-ecdbc477ef91,a0330139-83d6-4817-b009-59179811ffcb,App\Entities\CBT\Participant\Section\Item,58ce0c0f-fe76-4750-81fb-d9991aa9a331,,0
c9bdca3b-d2ea-4626-8a19-38ca49bcdde5,b3c5740c-924d-4798-983f-5f7d2e01dc71,App\Entities\CBT\Participant\Section\Item,cd10f50d-bae9-431f-b538-c0c359d42dca,,1
c87caf3f-9b00-4ee0-adeb-6a3ca7de2cc2,9a6667d1-1913-49c9-99c2-2cb79b3df37b,App\Entities\CBT\Participant\Section\Item,cd10f50d-bae9-431f-b538-c0c359d42dca,,0
289fc970-796f-417b-bc4e-edcabcc530dc,98d47612-9f3a-4ef3-bd7f-4ea6da58702c,App\Entities\CBT\Participant\Section\Item,240d6be8-c926-4338-a0a8-c88d3a969c2a,,1
48105ed2-40f7-48d9-81b3-29e2eb0de6dc,211b6037-fefb-4960-9c97-4be058c1e592,App\Entities\CBT\Participant\Section\Item,240d6be8-c926-4338-a0a8-c88d3a969c2a,,0
e7505bb9-c8f1-44a2-916a-3db2c74902ba,62e25cc3-b084-4835-82de-4ec6c5fd8982,App\Entities\CBT\Participant\Section\Item,123b476c-c552-4a12-9553-14dcb04a8439,,1
51512f31-8de4-4254-9465-dbb255e09f95,3c83e84a-5f90-47bc-aee7-5406ec3c1521,App\Entities\CBT\Participant\Section\Item,123b476c-c552-4a12-9553-14dcb04a8439,,0
c5ee5be9-9ac9-4519-8a4a-4d967d0ed997,56c01057-f62e-4b97-b5d7-9c12ec9ebd5d,App\Entities\CBT\Participant\Section\Item,362ecc78-ea72-4b40-b3e4-760ed343e3cd,,1
967f237c-a957-4043-931f-858eb767975f,6e68ce8d-b678-448c-8809-22347aa6f15b,App\Entities\CBT\Participant\Section\Item,362ecc78-ea72-4b40-b3e4-760ed343e3cd,,0
7f042e13-94e0-44e5-9d0b-9766dddb7fa9,a4df651d-6f32-4353-ae0d-49a1b979584c,App\Entities\CBT\Participant\Section\Item,1f6068b4-c86a-4aff-a86b-a18b4895aa6d,,1
519705f4-a217-46ed-99d8-1a802819e88a,1e6af0f8-d613-442f-a47c-19f702962606,App\Entities\CBT\Participant\Section\Item,1f6068b4-c86a-4aff-a86b-a18b4895aa6d,,0
1db092de-0b73-4ada-94f4-36a2a440ac9c,9f0a6fd6-6ba8-4b1e-936b-fee13c863ea6,App\Entities\CBT\Participant\Section\Item,f5619f36-eeb1-4f89-8261-3f00f1bf677c,,1
68e4db42-3012-4698-a20c-ff519e133d05,f7cc3e77-972b-4a1f-8acf-58dbacf67c79,App\Entities\CBT\Participant\Section\Item,f5619f36-eeb1-4f89-8261-3f00f1bf677c,,0
488143a9-3661-4d4a-8ca5-e9de1921a87f,558a1bff-5824-4432-8c64-2f57822c5101,App\Entities\CBT\Participant\Section\Item,75684041-c6e5-4635-88d4-623eb9b6dbcf,,1
3560b7f7-4934-4435-8302-fe8faf0c9042,05edbd13-8959-42cd-916f-269ce0248c6f,App\Entities\CBT\Participant\Section\Item,75684041-c6e5-4635-88d4-623eb9b6dbcf,,0
498810d7-0b1e-4118-bec0-92945f90a792,ed633347-96fe-422e-b525-071deb953a02,App\Entities\CBT\Participant\Section\Item,acbdd660-3184-482a-b538-7cf8900946ef,,1
1848e8f9-862c-4704-800e-a27e332219ec,cbe8fdd8-bd8a-48a8-8c0e-56a8a2767acf,App\Entities\CBT\Participant\Section\Item,acbdd660-3184-482a-b538-7cf8900946ef,,0
c8d0ad97-ea57-4863-8781-3eefeb20b568,ecd6f12c-3020-4101-baef-67acdf5a1268,App\Entities\CBT\Participant\Section\Item,ee0eceea-98be-4e00-9592-82b63ac32ffd,,1
dae58d12-afac-4b54-9c58-1764aec20324,1d427d31-88e1-4cfb-a7e4-fc652b6f1a48,App\Entities\CBT\Participant\Section\Item,ee0eceea-98be-4e00-9592-82b63ac32ffd,,0
3a63f530-5a6a-4cd5-ba34-83c8e47df6d3,5e589f85-cf74-425d-83b5-c9380e729465,App\Entities\CBT\Participant\Section\Item,b55b6db9-2050-4d1b-97b4-7affa0b2a786,,1
1166657f-ecbb-484d-9887-bcfc7b368397,3dab5bff-2030-4a87-8934-ac2ba3b044e9,App\Entities\CBT\Participant\Section\Item,b55b6db9-2050-4d1b-97b4-7affa0b2a786,,0
552633b2-a498-452b-83c8-47e891be9c36,dccaac20-0645-4b60-8b7d-aabdd8315a94,App\Entities\CBT\Participant\Section\Item,48326931-6d38-48d2-95b0-a881f6f4bc39,,1
e783eee2-519c-4ff4-b31e-e6f96575d450,ef73bdea-e05e-4690-94b4-423f4d1aae1b,App\Entities\CBT\Participant\Section\Item,48326931-6d38-48d2-95b0-a881f6f4bc39,,0
3139e01e-0cf4-4756-a49a-68e7789d1001,a881450a-5d3b-4b3c-aee3-4d0ec6eb7d71,App\Entities\CBT\Participant\Section\Item,b2d87340-0649-4a03-8321-9c683f6dd641,,1
f58c6539-96d2-4aa0-89ea-d1982faeae43,bb0046af-8054-40f4-8f62-a167f2dfb2da,App\Entities\CBT\Participant\Section\Item,b2d87340-0649-4a03-8321-9c683f6dd641,,0
b2944bd3-7657-4864-9858-21fafd35f6a9,b6da6bb8-eb08-4af1-967f-759b63957937,App\Entities\CBT\Participant\Section\Item,1f162131-6391-4bcc-b901-be14586ae3fa,,1
3d184137-254d-43ec-ac21-74cccadadecb,388ba54d-34f2-41d4-8c7e-f53e3623efaa,App\Entities\CBT\Participant\Section\Item,1f162131-6391-4bcc-b901-be14586ae3fa,,0
7bdf6d6c-3989-4947-9b90-6d81933daf2f,2dcaee80-38be-43d2-b912-bad28da4b9ec,App\Entities\CBT\Participant\Section\Item,17363259-49dc-40e7-9f4a-61e8c722a1e0,,1
17e3b20f-af30-47e9-8224-7917bedd9d78,94324145-063a-45c0-b249-97e4ca3b40db,App\Entities\CBT\Participant\Section\Item,17363259-49dc-40e7-9f4a-61e8c722a1e0,,0
ce017f0d-098b-4619-b209-54482157ee5d,8869ae26-0db0-4daf-b233-f7fa7b0779cd,App\Entities\CBT\Participant\Section\Item,e0bb80a4-c1d3-4dfd-a407-bb761aef5539,,1
abc0f1bf-28a1-43db-90d1-f28dcfa39db6,549eb07b-8f4a-46bc-a1a1-226c70af5005,App\Entities\CBT\Participant\Section\Item,e0bb80a4-c1d3-4dfd-a407-bb761aef5539,,0
287bf4d2-335d-46f7-b634-0409abf30f3f,57266a00-c830-43ea-9b6e-80774c8df3ec,App\Entities\CBT\Participant\Section\Item,6790be87-e724-43de-b4d9-45dff15fedc4,,1
1ac5311e-11ac-4731-b39c-3308cea7fed4,9fbaa5c7-4ac7-4e14-a02e-b8a224800594,App\Entities\CBT\Participant\Section\Item,6790be87-e724-43de-b4d9-45dff15fedc4,,0
7b609a8f-1008-4dfd-a067-54a5957aecf8,ee264e64-c017-47f1-9fda-78af0c1dc2ea,App\Entities\CBT\Participant\Section\Item,88ff8ef4-606d-4084-95df-fb777d71bda7,,1
45f89a8a-dc59-406f-bcb7-3846ee84eca2,a43160a6-7654-4924-a571-84570b22d120,App\Entities\CBT\Participant\Section\Item,1a5271dd-e504-41d0-93f4-482a9af497a7,,1
5c7d89fb-7b0e-4075-b9a0-90f2a96189c0,fce0d080-a5a2-479e-9c3b-9aa0b9e25a6d,App\Entities\CBT\Participant\Section\Item,1a5271dd-e504-41d0-93f4-482a9af497a7,,0
566c7b6c-d654-4542-8665-e36331fd47c2,56dfa6a5-c90d-405b-a268-28a335087a71,App\Entities\CBT\Participant\Section\Item,16859834-7e0a-4cf9-b3aa-b19ddc2b557f,,1
d415583a-2809-4592-a0fa-d17774f3c89c,5ace6021-6cc5-4a90-801f-91e8c8048923,App\Entities\CBT\Participant\Section\Item,a8ccdd64-7e93-4c90-8740-b7b416a29100,,1
27ee8837-8c12-4471-bf29-9c91e49f0a39,56c01057-f62e-4b97-b5d7-9c12ec9ebd5d,App\Entities\CBT\Participant\Section\Item,dce15661-0466-44b8-bfa2-6b1b0d05ca8d,,1
90f4a103-b42a-4a84-bc2c-05117765b53f,135e0150-bb67-48a4-a6f6-6a194ef1d714,App\Entities\CBT\Participant\Section\Item,dce15661-0466-44b8-bfa2-6b1b0d05ca8d,,0
c686760d-e41e-44b3-a1b1-c2e923232629,e00cd7b8-4438-4624-a4f8-1c862cfa019a,App\Entities\CBT\Participant\Section\Item,0535b3d1-3733-4d22-8076-69ebc2970c3b,,1
2967ff39-a1c6-4d19-9d69-28e274b5f56c,a187ecb4-c213-4de9-a995-1b31de915d81,App\Entities\CBT\Participant\Section\Item,0535b3d1-3733-4d22-8076-69ebc2970c3b,,0
5368351f-d4d5-46d4-9382-464577001776,dccb6462-05ce-4fab-bea6-257757110be2,App\Entities\CBT\Participant\Section\Item,0049980e-ff16-49ae-9cd3-5e752a9617f9,,1
8e9f2112-6817-4405-9ab6-f648a5280041,b6a1bb13-3253-4510-ac63-cc5959daf626,App\Entities\CBT\Participant\Section\Item,0049980e-ff16-49ae-9cd3-5e752a9617f9,,0
afda6d3f-34d7-467d-a6dd-f287f52b2772,5e589f85-cf74-425d-83b5-c9380e729465,App\Entities\CBT\Participant\Section\Item,42c932c0-357d-4106-af8e-cc455e849be1,,1
f6875c82-5c0a-4092-9207-ee4a08a8ddca,ac888188-fd80-4729-9e2c-2a377eedfa0f,App\Entities\CBT\Participant\Section\Item,42c932c0-357d-4106-af8e-cc455e849be1,,0
04a8cbcb-7e9c-4d78-9dc5-cf253907dd57,fabab14f-e06a-459c-ada9-18b2b81367b3,App\Entities\CBT\Participant\Section\Item,c918b5e0-6efb-4cd2-a801-86f053e72f62,,1
70aab768-1a5e-4658-bb68-68d4f007cc4b,3cf5e1a9-825a-452d-adb4-87542232b5a0,App\Entities\CBT\Participant\Section\Item,c918b5e0-6efb-4cd2-a801-86f053e72f62,,0
8d57a7aa-26fe-4a47-b3f6-01b3e0a1e9d2,b3c5740c-924d-4798-983f-5f7d2e01dc71,App\Entities\CBT\Participant\Section\Item,211d46b7-0d1e-4573-8af0-da7f5dfd13fd,,1
90c4385c-5fdc-44aa-b3e4-bc1321e8ed35,d3346395-0be0-4656-8c0b-c2ce8104a209,App\Entities\CBT\Participant\Section\Item,211d46b7-0d1e-4573-8af0-da7f5dfd13fd,,0
b765f523-0c18-40f8-a7bb-edead9bb7cbb,3cac83ea-c28f-41b3-8873-54c2835e8234,App\Entities\CBT\Participant\Section\Item,2668d049-1e5d-41cd-850f-17895e4ed1c6,,1
a882da08-6f72-47ac-bc9d-a831a8928d4e,19e6c6eb-f1a0-405d-9a35-2c4b60684618,App\Entities\CBT\Participant\Section\Item,2668d049-1e5d-41cd-850f-17895e4ed1c6,,0
7c734ed2-6b51-4c52-8acc-ba3e5a5b00fa,62e25cc3-b084-4835-82de-4ec6c5fd8982,App\Entities\CBT\Participant\Section\Item,4d42f0ed-482a-4e13-b1f2-48bd626879bc,,1
85d7ef1f-8cb7-42be-8e99-9652bc173ab4,c0a79caf-9613-477b-82c9-d89bd8cc7238,App\Entities\CBT\Participant\Section\Item,4d42f0ed-482a-4e13-b1f2-48bd626879bc,,0
8eb564d3-7b78-4214-a79b-054153f6c67e,827822ff-44d3-430b-a4ad-79bb283d1df7,App\Entities\CBT\Participant\Section\Item,1684903f-7cde-4202-accd-f711ae061add,,1
4084ce40-4971-42e5-bd3a-b329b888a184,0282c392-f8e7-4d41-97a4-7d393c56de44,App\Entities\CBT\Participant\Section\Item,1684903f-7cde-4202-accd-f711ae061add,,0
3d676761-a79e-42dd-8ddf-6c7cfafb9195,b6da6bb8-eb08-4af1-967f-759b63957937,App\Entities\CBT\Participant\Section\Item,3e38e4a0-ecb0-4297-a9a7-5d99e02f00cd,,1
ae0d7418-0bad-440d-be17-5a4f241285a8,521347b6-aee5-430c-80dd-4ded881dae3b,App\Entities\CBT\Participant\Section\Item,3e38e4a0-ecb0-4297-a9a7-5d99e02f00cd,,0
1149d2cf-818c-4725-94ec-97b5d7199fbe,9f0a6fd6-6ba8-4b1e-936b-fee13c863ea6,App\Entities\CBT\Participant\Section\Item,0415efb0-a9d4-49f5-aa31-6df895e1ae4d,,1
1ab041fe-e0cc-4e81-a829-c620496a2293,ac162ec8-0e04-417d-9231-e8787fb939f8,App\Entities\CBT\Participant\Section\Item,0415efb0-a9d4-49f5-aa31-6df895e1ae4d,,0
b4448a64-a213-4079-9cb3-38b3a993724f,a881450a-5d3b-4b3c-aee3-4d0ec6eb7d71,App\Entities\CBT\Participant\Section\Item,d67cf6e9-2f54-4a24-84ba-a756b23a6b35,,1
4bce7a14-9070-4cad-992f-ca244bb5f59f,035c3029-c0ec-4798-a480-2ba6236797ae,App\Entities\CBT\Participant\Section\Item,d67cf6e9-2f54-4a24-84ba-a756b23a6b35,,0
4c87a84f-fd4d-4a6f-b542-709d49c3bbad,555c8195-afac-44d8-819d-a020559c5c11,App\Entities\CBT\Participant\Section\Item,22d6e28e-7eef-41b7-b96e-c2013094f30b,,1
44474c21-994f-448f-82a5-b4033caa8212,e0e49ab7-76d6-432a-862b-042afaee3afa,App\Entities\CBT\Participant\Section\Item,22d6e28e-7eef-41b7-b96e-c2013094f30b,,0
b968f854-3cf7-421c-9b2d-5e91bf37bb41,ecd6f12c-3020-4101-baef-67acdf5a1268,App\Entities\CBT\Participant\Section\Item,dbbf944c-63af-4e29-b2ee-c0011d91d3c0,,1
16081b1d-dede-4bec-9f5a-25138d0f1694,a0330139-83d6-4817-b009-59179811ffcb,App\Entities\CBT\Participant\Section\Item,dbbf944c-63af-4e29-b2ee-c0011d91d3c0,,0
1c3c7f50-5626-49c6-98f8-2ae06e70eef7,a4df651d-6f32-4353-ae0d-49a1b979584c,App\Entities\CBT\Participant\Section\Item,c87a7f63-cdf6-492d-afdd-25555d64bb9c,,1
6d300ca5-6e7a-4e28-9775-fa7ed09347d6,9a6667d1-1913-49c9-99c2-2cb79b3df37b,App\Entities\CBT\Participant\Section\Item,c87a7f63-cdf6-492d-afdd-25555d64bb9c,,0
e1352f12-9295-4b9f-8a76-ebde55c5ac66,558a1bff-5824-4432-8c64-2f57822c5101,App\Entities\CBT\Participant\Section\Item,eb316185-4f7d-4f6c-ac50-f029f585bba2,,1
a309e4a3-08e6-4e2a-a47d-e5a2c20198d2,211b6037-fefb-4960-9c97-4be058c1e592,App\Entities\CBT\Participant\Section\Item,eb316185-4f7d-4f6c-ac50-f029f585bba2,,0
123b3819-aaa2-4c7d-a9d3-4545c8f82858,8869ae26-0db0-4daf-b233-f7fa7b0779cd,App\Entities\CBT\Participant\Section\Item,749d3b62-0cd6-4f59-bfc1-4043c91b17bf,,1
f1f2f712-df11-4595-8aca-c207ee690c5a,3c83e84a-5f90-47bc-aee7-5406ec3c1521,App\Entities\CBT\Participant\Section\Item,749d3b62-0cd6-4f59-bfc1-4043c91b17bf,,0
5ca6ab01-5ec4-4a72-bfbd-29a89635965a,57266a00-c830-43ea-9b6e-80774c8df3ec,App\Entities\CBT\Participant\Section\Item,f4817451-49f3-4929-8895-038fd13ffb0d,,1
4ddb2932-dbbd-4e4b-8af6-c7547bae4851,6e68ce8d-b678-448c-8809-22347aa6f15b,App\Entities\CBT\Participant\Section\Item,f4817451-49f3-4929-8895-038fd13ffb0d,,0
6a14652d-3ff6-4278-91f2-96677abdbb65,ee86a2cd-253e-4bcb-83e8-b570cabfefcb,App\Entities\CBT\Participant\Section\Item,60128e88-b3c3-458b-845c-60f1f1461d44,,1
b8e12f1f-0c55-4c1a-8fe8-75024cdef474,1e6af0f8-d613-442f-a47c-19f702962606,App\Entities\CBT\Participant\Section\Item,60128e88-b3c3-458b-845c-60f1f1461d44,,0
91bbcfcc-dcc4-48dc-a9f6-291231b4f85d,e956561a-e253-4c8a-bf2b-674b3eaabb00,App\Entities\CBT\Participant\Section\Item,690a5378-9b7e-4341-a085-7298da4a585d,,1
40edf5a6-81b3-45b6-8d33-d81b2a9455ab,f7cc3e77-972b-4a1f-8acf-58dbacf67c79,App\Entities\CBT\Participant\Section\Item,690a5378-9b7e-4341-a085-7298da4a585d,,0
56668f05-3b30-494d-9e55-cda2a79ed0df,b0b46be3-4b6a-4160-8db0-802915caa3c4,App\Entities\CBT\Participant\Section\Item,8aa66cef-06a7-411f-a882-3f841f287bf9,,1
4b08155a-7ec7-4b8b-b2de-bff87e567ea7,05edbd13-8959-42cd-916f-269ce0248c6f,App\Entities\CBT\Participant\Section\Item,8aa66cef-06a7-411f-a882-3f841f287bf9,,0
ad4f5042-92d0-4055-8bd9-fea4128e55ae,8844dc36-cf86-49bf-88dd-955c815ba904,App\Entities\CBT\Participant\Section\Item,98fae7f9-174b-48a8-8559-90807fa055b6,,1
1ac76b5d-99d6-4577-954d-57eee9ae6ada,cbe8fdd8-bd8a-48a8-8c0e-56a8a2767acf,App\Entities\CBT\Participant\Section\Item,98fae7f9-174b-48a8-8559-90807fa055b6,,0
b6da1e45-6418-4c59-8e36-7eea2a011cad,09144091-1d7b-442e-b731-6e4dc2f24627,App\Entities\CBT\Participant\Section\Item,e00ea2e0-dfc8-436f-9f34-737ee7b5ed9a,,1
589a2ad0-8e91-47dd-9a47-0808c69a4614,1d427d31-88e1-4cfb-a7e4-fc652b6f1a48,App\Entities\CBT\Participant\Section\Item,e00ea2e0-dfc8-436f-9f34-737ee7b5ed9a,,0
96559097-9c21-4cff-862c-2067098f2da4,98d47612-9f3a-4ef3-bd7f-4ea6da58702c,App\Entities\CBT\Participant\Section\Item,643c5035-5e1f-463c-ab42-a309fd5f8ec3,,1
ca5e2a0b-1fc3-4e64-a3dc-6eb94340c4a7,3dab5bff-2030-4a87-8934-ac2ba3b044e9,App\Entities\CBT\Participant\Section\Item,643c5035-5e1f-463c-ab42-a309fd5f8ec3,,0
0c92b6d6-6454-47d4-9616-ba9ad144dfc7,dccaac20-0645-4b60-8b7d-aabdd8315a94,App\Entities\CBT\Participant\Section\Item,cfb50ca5-83b7-4160-a886-3b50a2da282e,,1
1927dfc1-4cf2-4d8f-916f-d2d4ce30df32,ef73bdea-e05e-4690-94b4-423f4d1aae1b,App\Entities\CBT\Participant\Section\Item,cfb50ca5-83b7-4160-a886-3b50a2da282e,,0
ca78c662-5c32-4402-8799-24d20981b7c4,ed633347-96fe-422e-b525-071deb953a02,App\Entities\CBT\Participant\Section\Item,7f7fd65d-0737-4ac1-89dc-604656fb1148,,1
480afdfb-ebed-43e2-a29b-f7e8586c81c2,bb0046af-8054-40f4-8f62-a167f2dfb2da,App\Entities\CBT\Participant\Section\Item,7f7fd65d-0737-4ac1-89dc-604656fb1148,,0
72c1751f-9a0e-4e1e-9b2b-59cc254be353,18917bdd-4bc0-472f-b08e-bbb0265cbfdd,App\Entities\CBT\Participant\Section\Item,b03d34c3-e900-44a1-b0f5-05209c89aad0,,1
3449b3b4-64f6-49a6-8b3f-5a47a72b8ebe,388ba54d-34f2-41d4-8c7e-f53e3623efaa,App\Entities\CBT\Participant\Section\Item,b03d34c3-e900-44a1-b0f5-05209c89aad0,,0
7b241398-cad0-4cfb-ad01-98ae32cc0532,345a9e2b-ce26-403b-89fb-285a1f4e9428,App\Entities\CBT\Participant\Section\Item,0030a783-64d4-48ff-a9b1-90a6c67b2287,,1
