id,parent_id,type,code,content,answer_order_random,duration,item_count,order,created_at,updated_at
0c9434c6-84f9-4faa-a818-b338887071a4,,bundle,CON-4-TRAINING,<p></p>,true,12,4,0,2020-08-04 03:16:12,2020-08-04 03:16:12
a7feefc7-255a-4700-b890-a1fd076a8634,,multi_choice_single,STR-SWISAV-20,"<p>Many of the colors and motifs of <em>wayang</em> puppets derived from the <em>pasisir</em> (coastal trading) culture of northern Java, influenced more ______Indonesian regions by Chinese trade and aesthetics.</p>",true,0,1,0,2020-08-18 23:20:09,2020-08-18 23:20:09
be947755-88de-4edb-a2c0-71286e5f6763,,multi_choice_single,WRT-AGREE-6,<p><u>Games</u>&nbsp;are a unique medium <u>because</u><strong>&nbsp;</strong><u>it</u><strong>&nbsp;</strong>have such a strong mix of technology <u>and </u>entertainment.</p>,false,0,1,0,2020-08-12 23:50:48,2020-08-13 00:01:49
0624ab93-6e94-4f05-acb5-ead5029d5e95,,multi_choice_single,STR-SWRC-17,"<p>The three biggest Indonesian islands possessing abundant natural resources among the five largest in the world _____ Papua, Kalimantan and Sumatra.</p>",true,0,1,0,2020-08-18 22:57:52,2020-08-18 22:57:52
97aa00dd-aeae-409a-be70-32112da39264,,multi_choice_single,STR-SWMC-12,"<p>Having a strong password for your hosting account is crucial, _____ a simple way to protect your website from getting hacked.</p>",true,0,1,0,2020-08-18 21:42:21,2020-08-18 21:42:21
11c1c900-bbc9-4b07-9a60-9e41e532972a,,multi_choice_single,STR-SWOC-12,<p>TV programs______ from TV stations up to the satellite sending the signals down to earth.</p>,true,0,1,0,2020-08-18 21:22:27,2020-08-18 21:22:27
aa7d351d-fc71-4df7-9fa1-a7e8a840a3c0,,multi_choice_single,STR-MSWMC-15,<p>IE (internet explorer) really provides a huge set of security features ______adjusted to suit a user’s needs.</p>,true,0,1,0,2020-08-18 22:26:43,2020-08-18 22:26:43
5d5c6806-05ec-4ac3-b0ae-29b127882db4,,multi_choice_single,STR-SWISAV-19,"<p>Should_________in Lombok, avoiding being nude or topless bathing anywhere is the best solution as most people in Lombok consider that as offensive.</p>",true,0,1,0,2020-08-18 23:19:28,2020-08-18 23:19:28
021b8ab2-e02f-47fb-871b-570eb3490bb2,,multi_choice_single,WRT-CS-07,<p><u>It is</u> possible to “tune” a load to a unity <em>pf</em> by observing the readout of the ammeter <u>while</u> changing the value of capacitor and <u>selecting</u> the capacitor value that corresponds <u>to</u><strong> </strong>lowest source current value.</p>,false,0,1,0,2020-08-19 10:23:32,2020-08-19 10:23:32
fcc5a159-4de2-4883-88c3-6fd574fd18d2,,multi_choice_single,WRT-FV-07,"<p>Indonesian animists <u>believe</u> that the spirits of the dead had to be honored, as they could still <u>helping</u> the living and <u>influence</u> natural events, while evil spirits <u>had to</u> be placated with offerings and ceremonies.</p>",false,0,1,0,2020-08-19 10:35:48,2020-08-19 10:35:48
fe1ea860-7e40-4b18-8ea3-db13b9759a80,,multi_choice_single,SD-RES-6,<p></p>,true,12,1,0,2020-08-12 10:22:50,2020-08-12 10:22:50
f3ca4821-2ad3-4afa-bb97-1f8b40b162b9,,multi_choice_single,SD-NEG-8,<p></p>,true,12,1,0,2020-08-04 00:56:39,2020-08-04 00:56:40
165ba27d-488d-4c99-bd71-d28bf02d00e7,,multi_choice_single,SD-AGR-5,<p></p>,true,12,1,0,2020-08-12 11:23:32,2020-08-12 11:23:32
2468afca-5f7a-4c42-8f25-fb45d1c6cba3,,bundle,CON-5-MISSING-A-LECTURE,<p></p>,true,12,4,0,2020-08-04 03:20:38,2020-08-04 03:20:38
09d5920b-fa30-4350-8de4-d7632bcf4429,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,<p>The following paragraph can be about…</p>,true,0,1,3,2020-08-05 22:28:49,2020-08-05 22:28:49
f85d29da-5ab4-4db5-a0e7-545b093a2653,2468afca-5f7a-4c42-8f25-fb45d1c6cba3,multi_choice_single,,<p></p>,true,12,1,0,2020-08-04 03:20:38,2020-08-04 03:20:38
a0061248-42b9-484c-8861-12a26d20d8f9,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,<p>The topic of the passage above is…</p>,true,0,1,0,2020-08-05 22:28:49,2020-08-05 22:28:49
7f236c3e-c437-4ba4-b4b2-2cff891697a3,2468afca-5f7a-4c42-8f25-fb45d1c6cba3,multi_choice_single,,<p></p>,true,12,1,1,2020-08-04 03:20:38,2020-08-04 03:20:38
12427985-4c47-4eaf-81e1-16aac4067bba,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,"<p>The writer mentions some problems of traveling in the wet seasons, EXCEPT…</p>",true,0,1,2,2020-08-05 22:28:49,2020-08-05 22:28:49
4d1aa087-afcb-4149-a748-1a788d18fc4d,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,"<p>All these statements are true according to the passage, EXCEPT…</p>",true,0,1,5,2020-08-05 22:28:49,2020-08-05 22:28:49
20fed448-4191-463e-b43d-1b41f9263177,2468afca-5f7a-4c42-8f25-fb45d1c6cba3,multi_choice_single,,<p></p>,true,12,1,2,2020-08-04 03:20:38,2020-08-04 03:20:38
557bb15f-6b24-4b93-8ad4-e8d70dad3b2f,,multi_choice_single,WRT-PS-10,"<p>In Ubud, Bali, you not only <u>enjoy</u>&nbsp;the nightly array of performances, <u>nor</u>&nbsp;keep up with news of <u>scheduled</u>&nbsp;events in <u>surrounding</u>&nbsp;villages.</p>",false,0,1,0,2020-08-13 00:31:32,2020-09-24 23:06:58
b59e9960-dd7c-4e7a-aa54-60375f07fe5c,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,<p>The writer suggests the readers to have a trip to Indonesia in…</p>,true,0,1,1,2020-08-05 22:28:49,2020-08-05 22:28:49
4e2c3528-437c-4307-a372-12fa70b51fe7,2468afca-5f7a-4c42-8f25-fb45d1c6cba3,multi_choice_single,,<p></p>,true,12,1,3,2020-08-04 03:20:38,2020-08-04 03:20:38
d4a87c07-f3e1-43b4-b8fa-bf19e0a755dc,,multi_choice_single,STR-SWMC-13,"<p>&nbsp;__________ built ‘Anti-Shake’ into the camera body, Canon’s IS system (image stabilization) and Nikon’s VR system (vibration reduction) are designed into their pro-grade lenses.</p>",true,0,1,0,2020-08-18 21:43:04,2020-08-18 21:43:04
89225569-2da5-40b2-81e1-7d7e53956c95,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,"<p><em>“For examples, Tanah Toraja’s funeral season, during July and August, can boost Rantepao’s population and the hotel prices.”</em></p><p>The word “boost” in line 13 is closest in meaning to…</p>",true,0,1,4,2020-08-05 22:28:49,2020-08-05 22:28:49
4b3bd22e-8fea-4c74-91e7-46d8926a09e0,,multi_choice_single,WRT-AGREE-7,"<p>Mobile Robots <u>is</u>&nbsp;not only as <u>interesting</u>&nbsp;toys or <u>inspired</u>&nbsp;by science fiction stories or movies (Asimov 1950), <u>but also</u>&nbsp;as a perfect tool for engineering education.</p>",false,0,1,0,2020-08-12 23:51:48,2020-08-13 00:02:06
79682afe-0884-4b27-aa65-53b770995912,,multi_choice_single,WRT-PV-18,"<p>There <u>are</u> no royalty or licensing fees <u>for using</u> Linux, and the source code can be <u>modify</u> <u>to fit</u> user needs.</p>",false,0,1,0,2020-08-19 11:08:45,2020-08-19 11:08:46
2a9fd8d3-c3e3-4d99-90a8-b9dc0ab33bb1,,multi_choice_single,STR-MSWMC-16,"<p>In addition to providing many new tags, HTML5 also introduces new attributes, some of _________to familiar tags and may be subject to abuse.</p>",true,0,1,0,2020-08-18 22:34:39,2020-08-18 22:34:39
09131037-bd49-4047-ab8c-7b46f6405a5c,,multi_choice_single,STR-SWOC-13,<p>A storyboard artist renders&nbsp; __________ into a storyboard.</p>,true,0,1,0,2020-08-18 21:23:15,2020-08-18 21:23:15
6cf77c03-4513-48dc-8c3e-1c8cb2740505,,multi_choice_single,WRT-FV-08,"<p>The first Islamic inscriptions <u>found</u> in Indonesia <u>date</u> from the 11th century, and <u>there</u> may have <u>be </u>Muslims in the Majapahit court.</p>",false,0,1,0,2020-08-19 10:36:15,2020-08-19 10:36:15
7d5fc8c8-a2f1-4352-a06a-ccbcd37a0027,,multi_choice_single,WRT-PV-04,"<p>South Sumatra, <u>thought</u> to be descendants of settlers from Sri Lanka, who <u>were</u> barely <u>knowing</u> to outsiders until guerrillas fighting the Dutch <u>came</u> into contact with them.</p>",false,0,1,0,2020-08-19 11:02:19,2020-08-19 11:02:19
0236d2f2-4578-47ea-bfcb-ab624456af66,,multi_choice_single,STR-SWRC-18,"<p>Tanam Paksa, ______as Compulsory Planting, forced peasants to either cultivate government-owned crops on 20% of their land or work in government plantations for nearly 60 days of the year Instead of paying land taxes.</p>",true,0,1,0,2020-08-18 22:58:30,2020-08-18 22:58:30
1f45128c-a164-4c9b-ac21-35d4fab7e4e4,,multi_choice_single,WRT-CS-08,"<p><u>Most</u> browsers require <u>some</u> tweaking,<strong> </strong><u>as</u><strong> </strong>their default configurations <u>are</u> than ideal.</p>",false,0,1,0,2020-08-19 10:24:23,2020-08-19 10:24:23
ab256232-eff5-4a4a-a5ba-c75b258f9e23,,multi_choice_single,WRT-UV-05,"<p>Krakatoa, <u>the most</u> historically famous, <u>explode</u><strong> </strong>in 1883 in the seas west of Java, <u>killing</u> more than 35,000 people and changing climate patterns <u>around</u> the world for a year.</p>",false,0,1,0,2020-08-19 10:47:17,2020-08-19 10:47:17
61bca217-7e93-4310-9490-2137d2ed9311,,multi_choice_single,WRT-N-09,<p>A batch-type synchronization application in a GUI application could have <u>a much more</u> predictable <u>sequence of</u> actions and would be <u>fewer</u> sensitive to <u>delays.</u></p>,false,0,1,0,2020-08-19 11:16:21,2020-08-19 11:16:21
cc722518-0978-4037-ad3a-0c293cb4c588,,multi_choice_single,WRT-N-18,"<p>In some <u>olde</u><strong>r</strong> radio and TV <u>receiver</u>, <u>tubes</u> with four or five grids were <u>sometimes</u> used.</p>",false,0,1,0,2020-08-19 11:22:38,2020-08-19 11:22:38
38d17516-3170-4935-858e-10f9d9d40d67,,multi_choice_single,WRT-P-07,<p>Sodong<strong> </strong><u>used</u> to be where the sulphur collectors <u>would</u> bring <u>your</u> loads <u>to be taken</u> by truck to Banyuwangi.</p>,false,0,1,0,2020-08-19 11:26:41,2020-08-19 11:26:41
480b8a40-974c-44b0-95e7-486316ab68ef,,multi_choice_single,WRT-P-13,"<p>When electrons <u>are</u> stripped <u>away</u> from their atoms, <u>we</u> have no choice <u>but</u> to move along.</p>",false,0,1,0,2020-08-19 11:29:20,2020-08-19 11:29:20
240c09f1-a83d-4efe-972e-e7303449bf63,,multi_choice_single,WRT-P-18,"<p>The Wilopo cabinet lasted <u>somewhat</u> longer than <u>their</u> predecessors, dissolving <u>itself</u> in June 1953 before a vote could be taken on a <u>no-confidence</u> motion.</p>",false,0,1,0,2020-08-19 11:31:50,2020-08-19 11:31:50
68b71fd1-3cac-4745-9e95-0f910e62f447,,multi_choice_single,WRT-AA-05,"<p><u>One of</u> East Kalimantan’s most <u>pockets underrated</u><strong> </strong>of wilderness, Kutai National Park holds <u>excellent opportunities</u> to see wild Orang-utans and <u>prolific bird</u> life.</p>",false,0,1,0,2020-08-19 11:38:13,2020-08-19 11:38:13
5e92ef53-6696-4600-9fb7-377f52affeaa,,multi_choice_single,WRT-A-04,"<p><u>Many</u> surfers choose to stay in Kuta and <u>make</u> the drive, which is <u>less</u> than <u>a</u> hour.</p>",false,0,1,0,2020-08-19 12:07:00,2020-08-19 12:07:00
088f6474-d276-4836-9a9d-3fd14e7d495b,,multi_choice_single,SD-NEG-9,<p></p>,true,12,1,0,2020-08-04 01:00:17,2020-08-04 01:00:17
43a58f7b-8442-46fb-8684-4ddc5bd3e6fc,,multi_choice_single,SD-RES-7,<p></p>,true,12,1,0,2020-08-12 10:23:37,2020-08-12 10:23:37
289fe92b-5c43-47a3-86df-c03bb37afbea,,multi_choice_single,GRAMMAR-WRITTEN-EXPRESSION-8,<u>Explicabo et ipsa consequatur est esse ullam velit hic. Quod quidem est blanditiis voluptas. Voluptatem culpa praese</u><p>ntium nihil perspiciatis saepe pariatur. Dolorem fugit voluptate cupiditate ab odit id.Ipsa molestiae est ad. Accusa</p><u>mus officia quidem voluptatem error dolor. Sit error deserunt numquam rerum consectetur officia.Ipsum et nesciunt co</u><p>mmodi perspiciatis corrupti veniam. Beatae repellat explicabo dolores laboriosam veniam. Neque dolore voluptatem et </p><u>suscipit dolorem. Perspiciatis beatae distinctio eum numquam voluptatibus aut.Voluptatem veniam et voluptas voluptas</u><p> est ratione. Distinctio exercitationem dignissimos quasi nesciunt culpa quos non. Harum quos et exercitationem labo</p><u>rum.Libero voluptatibus rem illum. Numquam ullam sed et molestias aperiam. Eveniet similique est aut modi at magnam.</u><p> Fugit sunt velit consequuntur ut occaecati iste.Aut iure tempora quo et quis beatae dignissimos. Illo suscipit dolo</p><u>res neque assumenda quis. Quia eius quia unde id esse consequatur qui.Quis repudiandae excepturi delectus harum dolo</u><p>res sit. Doloremque tempore vel non pariatur omnis quis exercitationem. Quo ipsa possimus non excepturi incidunt exe</p><p>rcitationem expedita officiis. Eaque reprehenderit tenetur quia officiis similique est. Voluptatem et architecto et </p><p>consequatur provident sequi aut quia.Et itaque iste sit occaecati qui ut perferendis. Accusantium rerum quisquam tem</p><p>pore facere voluptatem dolores doloremque. Suscipit quia tenetur saepe doloribus repudiandae repellat et.Id sit volu</p><p>ptates repellat aut quidem numquam. Aliquid culpa in ut dolorem tempora. Repellat accusantium est in exercitationem </p><p>veritatis sunt omnis. Quidem itaque consectetur et velit.Qui corrupti quae adipisci voluptatum asperiores iste dicta</p><p>. Molestiae eligendi cupiditate distinctio nobis cum. Rerum alias omnis animi quaerat nihil tempore et. At necessita</p><p>tibus ducimus provident consequuntur dolore aliquid.Sed aperiam voluptate ut et consequuntur earum. Voluptas sit qui</p><p>s eveniet vitae nihil consequatur. Adipisci doloribus non qui. Consectetur quis minima incidunt est dolores et vel a</p><p>ut.Sunt ipsa aliquid perferendis adipisci iure. Aliquam odio non non quos quod illo numquam illo. Sint non rem quia </p><p>tempora aliquam error. Iure sapiente consectetur et veritatis illum iure aut.Sapiente earum quasi facere. Est molest</p><p>ias quo molestiae libero. Minus velit sed voluptatem officia facere nobis quibusdam. Voluptates itaque explicabo qui</p><p> quo occaecati nisi. Architecto atque voluptatem dolores et fuga maiores.Et est non totam. Quod nesciunt nisi archit</p><p>ecto et.In doloremque sit et qui aperiam quis aut nostrum. Qui id vel eos dolorem doloremque hic. Molestiae ut autem</p><p> aspernatur et asperiores. Et possimus quia sit nam.</p><p></p>,false,0,1,8,2020-07-16 10:57:45,2020-07-16 10:57:45
03152b53-8cc2-471b-98eb-8c250b4ec8b6,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,<p>One of the reasons why travelers enjoy traveling during the festival seasons is…</p>,true,0,1,7,2020-08-05 22:28:49,2020-08-05 22:28:49
504313cc-a02c-48a8-80ff-83af9c12e5e1,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,<p><em> “Traveling in these festival seasons can make </em><strong><em>them</em></strong><em>&nbsp;get difficulties to reach and enjoy the festival.”</em></p><p>The word “them” on this sentence (line 16) refers to…</p>,true,0,1,6,2020-08-05 22:28:49,2020-08-05 22:28:49
13484230-25f1-47d4-8b1a-adbf68238ce4,,multi_choice_single,STR-SWMC-14,"<p>In order to record multiple tracks, a producer would place musicians in a room _____________ sense in terms of levels and depth.</p>",true,0,1,0,2020-08-18 21:43:48,2020-08-18 21:43:48
d36cac66-2a5c-45a6-a5bf-375318c2ee52,,multi_choice_single,WRT-AGREE-8,"<p>When <u>giving</u>&nbsp;a practice for <u>introductory</u><strong>&nbsp;</strong>course <u>of</u>&nbsp;mobile robots especially for research projects, nothing <u>are</u>&nbsp;safe and simple.</p>",false,0,1,0,2020-08-12 23:53:41,2020-08-13 00:05:20
236816fa-1e82-4af9-9c4b-f6be4904d3d0,,multi_choice_single,WRT-CS-01,"<p>Perhaps the <u>more</u> important thing to understand about HTML5 <u>is</u> not the coding details and changes <u>themselves</u>, but the high-level <u>functions they</u> give you access to.</p>",false,0,1,0,2020-08-18 23:30:42,2020-08-18 23:30:42
9c2fc91b-48e1-4914-b56c-484d7d12aaa8,,multi_choice_single,WRT-PS-11,<p>Computer-based simulations <u>are</u><strong>&nbsp;</strong><u>neither</u><strong>&nbsp;</strong>a cure-all nor <u>to</u>&nbsp;a substitute<strong>&nbsp;</strong><u>for</u>&nbsp;instruction.</p>,false,0,1,0,2020-08-13 00:33:12,2020-08-13 00:33:12
a8c29149-983a-469f-9944-9779a9eb9738,,multi_choice_single,STR-MSWMC-17,<p>A particular browser threat caused by HTML5______can be used to trigger automatic script execution.</p>,true,0,1,0,2020-08-18 22:35:49,2020-08-18 22:35:49
df65cd7e-c90b-4bd5-9bf0-389e54e650e3,,multi_choice_single,STR-SWOC-14,"<p>Book <em>Itinerario, </em>written by Jan Huygen van Linschoten, _______ by Cournelis de Houtman to explore Indonesia.</p>",true,0,1,0,2020-08-18 21:23:55,2020-08-18 21:23:55
c3506511-e5d5-43f0-b89b-f7ef059dcd38,,multi_choice_single,WRT-FV-09,"<p>Anyone can <u>built </u>or <u>obtain</u> a shortwave or general-coverage radio receiver, <u>install</u> a modest outdoor antenna, and listen to signals from all around the world.</p>",false,0,1,0,2020-08-19 10:37:15,2020-08-19 10:37:15
6c0a1bc1-c0ca-4e87-ac7d-8d1184352a11,,multi_choice_single,STR-SWRC-19,"<p>The techniques and styles ______&nbsp; the Borobudur temple, Hindu epics such as the Mahabharata, and that form the basis for <em>wayang</em>(traditional Javanese theatre) are still a major influence on arts and crafts.</p>",true,0,1,0,2020-08-18 22:59:07,2020-08-18 22:59:07
d0e00d45-2469-4cb9-ae46-734fbb56e2ed,,multi_choice_single,WRT-CS-09,<p><u>Most</u> obvious fact about texts that <u>emerges</u> from the preceding examples is that they <u>differ</u> in the &nbsp; vocabulary they <u>use</u>.</p>,false,0,1,0,2020-08-19 10:24:50,2020-08-19 10:24:50
495fd59f-9956-4f91-a7bd-83b1da5e928e,,multi_choice_single,WRT-PV-19,<p>Linux has <u>quickly</u> claimed <u>to be</u> the <u>most</u> practical and <u>friendly used</u> platform for e-business.</p>,false,0,1,0,2020-08-19 11:09:07,2020-08-19 11:09:07
f1a8d273-d5b5-4048-a9ab-0af6d3d0dff7,,multi_choice_single,WRT-PV-05,"<p>Tourism provides <u>much-needed</u> income and on the whole it’s <u>encourage</u>; however, it can <u>have</u> a negative impact that you can help <u>lessen</u>.</p>",false,0,1,0,2020-08-19 11:02:50,2020-08-19 11:02:50
9db8f8d7-b04d-4227-b74d-6ee5691a33bd,,multi_choice_single,WRT-UV-06,"<p>Early telegraph systems <u>use</u> direct currents that <u>were</u> keyed on and off, and were <u>sent</u><strong> </strong><u>along</u><strong> </strong>wires.</p>",false,0,1,0,2020-08-19 10:47:39,2020-08-19 10:47:39
1c02d4a3-e314-49c1-8c91-14880d934d72,,multi_choice_single,WRT-N-10,<p>The ubiquitous <em>toko mas </em>(gold shop) found in every Indonesian <u>cities</u><strong> </strong><u>is </u>mostly an investment house <u>selling</u> gold jewelry by weight while design and workmanship <u>take</u> a back seat.</p>,false,0,1,0,2020-08-19 11:16:49,2020-08-19 11:16:49
1bf68e91-ef4b-420a-8231-8b3656cd2dfd,3244a092-1f9b-4309-8759-07ccba786576,multi_choice_single,,<p>The topic of the text is…</p>,true,0,1,0,2020-08-05 22:43:10,2020-08-05 22:43:10
e3e8dd50-16fe-4efc-94f0-7c6daf8f093c,,multi_choice_single,WRT-N-19,"<p><u>Due to</u> the Portuguese invasion, many family <u>name</u> still found in Ambon <u>are</u> Portuguese: da Costa, Dias, de Fretas, Gonsalves, Mendosa, Rodrigues, da Silva, and <u>so on</u>.</p>",false,0,1,0,2020-08-19 11:22:57,2020-08-19 11:22:57
7cab23e3-8bbb-4ad7-848e-5cb24e934991,,multi_choice_single,WRT-P-08,"<p>Although the technology of robots <u>is</u> rapidly growing, society is a long way <u>from</u><strong> </strong>having to worry that robots <u>might</u> build copies of <u>themself</u> and take over the whole planet.</p>",false,0,1,0,2020-08-19 11:27:10,2020-08-19 11:27:11
572194da-f791-4346-83e7-f1620f72a6c7,,multi_choice_single,WRT-P-14,"<p>A <u>large number</u><strong> </strong>of languages <u>has</u> been designed for embedded applications, and one of <u>it</u> <u>is</u> Pearl.</p>",false,0,1,0,2020-08-19 11:29:53,2020-08-19 11:29:53
34b7d6ff-adcc-4e3d-8a21-80e093b95b5a,,multi_choice_single,WRT-P-20,"<p>When the Dutch <u>occupied</u><strong> </strong>Yogya in 1948, the patriotic sultan locked <u>themselves</u> in the <em>kraton</em>and <u>let</u> rebels use the palace as <u>their</u> headquarters.</p>",false,0,1,0,2020-08-19 11:32:43,2020-08-19 11:32:43
0e59de8d-5f18-49be-8792-c5f4188ec31b,,multi_choice_single,SD-AGR-7,<p></p>,true,12,1,0,2020-08-12 12:08:58,2020-08-12 12:08:58
ff217125-8c50-481c-9c19-47f7ceab285e,,multi_choice_single,SD-NEG-10,<p></p>,true,12,1,0,2020-08-04 01:01:22,2020-08-04 01:01:22
89b9a940-98c4-41f1-af6d-8992618fef1e,,multi_choice_single,SD-RES-9,<p></p>,true,12,1,0,2020-08-12 10:24:55,2020-08-12 10:24:55
d76fcbdd-0f07-4ad9-ab07-fd0a79657b21,,multi_choice_single,GRAMMAR-WRITTEN-EXPRESSION-10,<u>In ad quo dolor neque rerum ipsa repellat. Et tenetur aut deserunt consequatur id. Delectus quia nihil quasi quis qu</u><p>is.Velit animi consequuntur corporis explicabo sed in. Ut iste quisquam natus. Non est id in consequuntur adipisci.L</p><u>ibero aut qui architecto dolore tenetur vero. Iste sit et praesentium est. Ut quis quia reiciendis velit earum corpo</u><p>ris tempore.Quod sed possimus ut neque libero doloribus. Laudantium ipsam ducimus dolorum illum nam asperiores tempo</p><u>ra. Laudantium iusto hic eius. Et tenetur ipsum beatae numquam rerum vel.Neque reprehenderit animi voluptatem except</u><p>uri. Mollitia culpa voluptatem harum quia. Quasi eos aperiam nam.Voluptatum aut doloremque voluptas eveniet rerum et</p><u> voluptatem ex. Molestias veniam est praesentium vel sed qui error. Debitis earum ut consequatur.Ea temporibus quibu</u><p>sdam id corrupti rerum quod. Ut ea est et repellendus. Aliquam dicta enim qui hic et officia. Explicabo aut nisi in </p><u>enim laboriosam ex.Deserunt quis omnis sapiente impedit vel reiciendis expedita. Velit rerum quis laboriosam eos. Eo</u><p>s praesentium ipsam voluptatibus sed dolores eligendi earum. Voluptas totam et consequatur aut ut eligendi.Necessita</p><p>tibus et minima omnis. Nihil consequatur tempora eaque omnis dolorum dolores. Voluptas maiores quaerat neque repella</p><p>t ratione quos.Vel velit ea corporis. Numquam quasi quis amet possimus ipsa quos.Praesentium dolorem vero voluptatum</p><p> dolorem temporibus. Consectetur porro quaerat officia quod dolores eius rerum.Dicta qui expedita dignissimos sequi </p><p>quia qui maxime. Eveniet eos dolorum ut. Dolores odio iure et earum.Deserunt voluptatum modi sed. Nobis nostrum quae</p><p>rat fugit. Quasi et aut consequatur itaque assumenda. Animi tempora error doloremque laborum id.Et quia ea praesenti</p><p>um. Dolores et deserunt hic accusantium accusantium odit expedita. Blanditiis est est sit voluptas velit quibusdam d</p><p>oloribus. Sint fuga a explicabo et aut.Blanditiis cum sit odio aperiam voluptatem ipsam. Recusandae eaque enim exped</p><p>ita nihil exercitationem doloremque. Nihil quos consequatur id maxime. Aut nobis repellat voluptas est iusto itaque </p><p>non et.</p><p></p>,false,0,1,10,2020-07-16 10:57:45,2020-07-16 10:57:46
30fd2973-507f-4f0a-893c-95c65bb82bcf,,multi_choice_single,GRAMMAR-WRITTEN-EXPRESSION-9,<u>Qui est iusto ullam nam. Itaque ipsam rerum blanditiis quasi magnam labore vel quia. Dolore exercitationem quia adip</u><p>isci repellendus exercitationem.Consequatur placeat nesciunt veritatis harum. Totam est sint fuga quos aliquam et. A</p><u>dipisci sit odit sint id repellendus totam blanditiis. Beatae dolores in dolorem eaque laborum et est.Quibusdam fugi</u><p>t nostrum minima qui. Numquam nostrum consequatur et culpa illum. Quibusdam numquam temporibus nemo nostrum quo. Ut </p><u>nam ea et quaerat.Tempore quo similique qui aut aut ea architecto. Est voluptatem eaque voluptas aut quis sapiente d</u><p>olore. Aliquam sed nisi eius cum rerum non commodi. Ut nemo harum dolorem eum ut similique est.Expedita tenetur dese</p><u>runt et earum laboriosam. Culpa adipisci doloremque corrupti nostrum blanditiis. Dignissimos sapiente enim nisi aliq</u><p>uam totam. Inventore deleniti quia assumenda.Rem quisquam maxime minus sed aut architecto culpa. Molestias non possi</p><u>mus velit est natus odio illo porro. Saepe ut laudantium temporibus vero cupiditate quis molestiae cupiditate. Odit </u><p>itaque ex odit facilis.Accusamus et laborum possimus at numquam velit fuga et. Aut ex consequuntur sapiente deserunt</p><p> nostrum. Aliquam ipsam distinctio rem voluptatem.Facilis distinctio iusto est maiores. Minima dignissimos dolorem i</p><p>llum placeat perferendis. Eum aperiam dolor reiciendis porro. Natus dicta dolor ut ea voluptatem et assumenda.Modi e</p><p>a a iusto blanditiis et. Aut vel sapiente corrupti sint consectetur. Sit sunt enim repellat.Officiis et vel iusto. N</p><p>isi voluptas aut ab in asperiores dolores. Sint maiores et voluptas. Qui ratione aperiam assumenda eum.Iste repellen</p><p>dus nostrum omnis molestiae porro incidunt. Numquam repudiandae fugit asperiores sunt. Occaecati error aut laborum n</p><p>on aut. Necessitatibus ut mollitia at sequi quam non debitis.Porro omnis perspiciatis omnis optio non pariatur. Comm</p><p>odi repellat ducimus odio corporis facere exercitationem. Est aut eos reprehenderit aut molestiae magni magni except</p><p>uri.Est est doloremque quis. Velit et corrupti placeat voluptas facere. Ea laboriosam maiores fuga ut autem quia quo</p><p>.Provident ratione molestias aut eveniet praesentium. Officiis tempora ut nostrum omnis id. Sit debitis pariatur dol</p><p>ore ipsa odit optio earum. Culpa ut amet qui consequatur.In optio possimus odio id dolor nihil est. Tenetur autem do</p><p>lores minus quisquam.</p><p></p>,false,0,1,9,2020-07-16 10:57:45,2020-07-16 10:57:45
f11dc038-8d1d-42c7-8a79-e48ebc1fe43f,,multi_choice_single,WRT-AGREE-10,"<p><u>Geographically</u>, Asia <u>encompasses</u>&nbsp;the vast area from Suez, the Bosporus, and the Ural Mountains eastward to the Bering Sea <u>and from</u>&nbsp;this line southward to the Indonesian archipelago, an expanse that <u>covering</u>&nbsp;about 30 percent of our earth.</p>",false,0,1,0,2020-08-12 23:55:08,2020-08-13 00:03:58
d118c4ce-cdd2-4187-ab88-0af446a92478,86caf2a9-83d2-4d0a-a299-e636cc765668,multi_choice_single,,<p>The worst time to visit Nusa Tenggara is…</p>,true,0,1,9,2020-08-05 22:28:50,2020-08-05 22:28:50
9199928c-f3cd-4d61-996f-4e29d8740cd7,,multi_choice_single,WRT-PS-13,"<p>For most first-timers, Waiting for sunrise <u>on the top</u>&nbsp;of Mount Pananjakan in Bromo&nbsp;Tengger&nbsp;Semeru National Park <u>is</u><strong>&nbsp;</strong><u>as</u><strong>&nbsp;</strong>much fun as <u>to witness</u>&nbsp;sunset in Kuta&nbsp;beach Bali.</p>",false,0,1,0,2020-08-13 00:35:19,2020-08-13 00:35:19
f5a76e4c-d7a9-427b-91be-2868c80a4bf5,,multi_choice_single,SD-SUG-2,<p></p>,true,12,1,0,2020-08-12 10:27:58,2020-08-12 10:27:58
